,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,company_name,email,home_page,phone_number,street_address,updated,url
1516,1516,5,,MEBS CONTAINER LINES,hasan@mebscontainerlines.com,www.mebscontainerlines.com,+880312512447,"Ahmed Mansion (2nd FL), 936, Sk Mujib Road, Dewan Hat, Agrabad-4100, Chittagong, Banglades","Jul, 27, 2017",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1517,1517,6,,B&S TRADE INTERNATIONAL LTD.,bns@bnslbd.net,,+88031721418,"Noor Chamber, 3rd Floor, Agrabad C/A, Chittagong, Bangladesh","Jun, 20, 2017",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1518,1518,7,,BANGLADESH SHIP SUPPLY,web@bdshipsupply.com,www.bdshipsupply.com,+8801925616414,"Fakirhat Road, Goshail Danga, Bandar, Chittagong, Bangladesh - 4100.","Dec, 18, 2015",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1519,1519,8,,CHITTAGONG PORT SHIPPING LINES,www@cpsll.com,www.cpsll.com,+8801748966655,"M.Q. Plaza, Fakirhat Road, Bandar, Chittagong 4100, Bangladesh","Sep, 08, 2015",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1520,1520,9,,"HUB FREIGHT GLOBAL EXPRESS, CITTAGONG",info@hub-freight.net,www.hub-freight.net,+88 017 1214 2697,"TSN Complex,1st Floor, 89/90 Agrabad C/A,Chittagong 4100, Bangladesh","Jun, 10, 2015",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1521,1521,10,,FLYBORN EXPRESS WORLDWIDE,ctg@flybornexpress.com,www.flybornexpress.com,+880 03 163431,"139 Royel Plaza, CDA Market, R. Bazaar, Chittagong,  Bangladesh","Dec, 10, 2014",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1522,1522,11,,SEAWAYS LOGISTICS (BD) LIMITED,logisticsseaways@gmail.com,,,"World Trade Centre (12th floor), Agrabad C/A, Chittagong-4100, Bangladesh","Sep, 18, 2014",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1523,1523,12,,HELEN TRADE INTERNATIONAL (PVT) LTD.,htilshipping@gmail.com,,+880 31 2511130-1,"Gousia Bhaban (2nd Floor), 156 Sk. Mujib road, Agrabad C/A, Chittagong, Bangladesh","Jul, 16, 2014",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1524,1524,13,,EUROMAXX LOGISTICS LIMITED,info@euromaxxbd.com,www.euromaxxbd.com,+8801711375060,"Kashpia Plaza, erd Floore, near Banani Complex, Agrabad C/A, Chittatond, 4215 Bangladesh","May, 03, 2014",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1525,1525,14,,CMX PRIVATE LTD.,kouser@cmxbd.com,www.cmxbd.com,+880 31 2530097,"Ample Commercial building, 2315, SK Mujib Road, Badamtoli, Agrabad C/A. Chiitagong, Bangladesh","Mar, 19, 2014",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1526,1526,15,,JBS ASSOCIATES,morshed@vertexbd.com,,+88 031 2512378-9,"Jiban Bima Bhaban (4th Floor), 56 Agrabad C/A, Chittagong, Bangladesh","Jan, 20, 2014",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1527,1527,16,,HMSBD,tajbir.mowla@gmail.com,,880-1815614120,"Boropool, Agrabad, Chittagong, Bangladesh","Oct, 11, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1528,1528,17,,ANCHOR LOGISTICS,mahfuj@achorlogisticsbd.com,www.anchorlogisticsbd.com,88031718981,"60 Baizid Khan Building, 1st Floor, Pathantooly, Nazirpool, Chittatong, Bangladesh","Sep, 10, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1529,1529,18,,ZS SHIPPING LINES,nuruddin.khan@zsfreight.com,www.zsfreight.com,880312511722,"House-02, Lane-03, Road-02, Block-K,Gate no. 9, Halishahar H/E, Chittagong, Bangladesh.","Jul, 07, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1530,1530,19,,ECOMARINE LOGISTICS,info@ecomarine-bd.com,www.ecomarine-bd.com,,"Room No: 13/B, 5th Floor,  Kader tower, Tinpool, 128 Jubilee Road, Chittagong, Bangladesh","Jun, 24, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1531,1531,20,,AT FREIGHT INTERNATIONAL,sukanta.mahajan24@gmail.com,www.atfreightbd.com,88 031 2518145,"Sattar Chamber (4th Floor), 99 Agrabad C/A, Chittagong, Banglaesh","May, 29, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1532,1532,21,,B P S LOGISTICS INTERNATIONAL,mahfuj@bpslogistic.com,www.bpslogistic.com,+88 031 623692,"Aziz Chamber (4th Floor),  6 Jubilee Road,  Chittagong, Bangladesh","May, 27, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1533,1533,22,,REHIMA EXPRESS LINE,enamul.cargabd@yahoo.com,www.rehimaexpress.com,+88-031-2516448,936/1045 Commerce College Road Agrabad C/A Chittagong 4100 Bangladesh,"Apr, 15, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1534,1534,23,,VOYAGER LOGISTICS LIMITED,,www.voyagerbd.com,0088-031-2513629,"425, Hafez Plaza, (2nd Floor), Patantuly Road, Chomuhoni, Agrabad, 4000-Chittagong, Bangladesh","Apr, 12, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1535,1535,24,,GULF BD ENTERPRISE,imrooz@gulfbdent.com,www.gulfbdent.com,880-31-620362,"Sadarghat Road ,Chittagong, Bangladesh","Apr, 02, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1536,1536,25,,F.H. INTERNATIONAL SHIPPING CO,nazmul@fhshipping.com,,880-31-2512524,"Road #11, House #443, Cda R/A, Agrabad, Chittatong, Bangladesh","Mar, 06, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1537,1537,26,,MAXPEED CARGO (BD) LTD.,mirza@maxmbd.com,www.maxpeed.co.kr,88-031 720623,"Sultan Chaber (3rd Floor), 163, SK. Mujib Road, Agrabad, Chittagong, Bangladesh","Mar, 06, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1538,1538,27,,CARGO CONSTELLATION SYSTEM LIMITED,karim@ccs-bd.com,www.ccs-bd.com,,"4th floor, Shafi Bhaban, Sk Mujib Road, Agrabad, Chittagong, Bangladesh","Mar, 06, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1539,1539,28,,SEABIRD SHIPPING LINES,sales@seabirdshippingbd.com,www.seabirdshippingbd.com,+880312524954,"413/B Azim Court (G. Fl.), Agrabad, C/A , Chittagong-4100 , Bangladesh","Mar, 06, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1540,1540,29,,AJS LOGISTICS SHIPPING,jahir@ajsgroupbd.com,www.ajsgroupbd.com,+880-31-2514034,"Six Star Building (2nd Floor), 413/B, Agrabad C/A, Chittagong, Bangladesh.","Mar, 06, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_01.html
1541,1541,30,,COX GLOBAL INTERNATIONAL,info@coxglobalbd.com,www.coxglobalbd.com,+88 031 2510799,"Wali Mansion, 3rd floor, 599 Sk. Mijib Road, Choumohani, Agrabad C/A, Chittatong 4100 Banglades...","Mar, 02, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1542,1542,31,,UNIVERSAL FREIGHT SYSTEM,ufsystem@bdcom.net,www.ufsasia.com,+880 (0)31 251 6787,"Chittatong, Bangladesh","Mar, 02, 2013",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1543,1543,32,,PSR LOGISTICS LTD.,info@psrbd.com,www.psrbd.com,+88 (0)171 907 771,"1808 Sk. Mojib Road, Agrabad C/A, Chittagong, Bangladesh","Nov, 30, 1999",http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1544,1544,33,,MARINE MANAGEMENT SERVICES LTD,info@marinemgt.com,www.marinemgt.com,+880 (0)31 252 1561,"Jahan Building #3 (2nd Floor), 79 Agrabad Commercial Area, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1545,1545,34,,IMPEX SHIPPING LINES,rabi@impexshipping.com,www.impexshipping.com,+880 (0)31 252 4880,"1321 Strand Road (1st Floor), Near Rashid Building, Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1546,1546,35,,MIDWAY MERCHANTS LTD,kamal@mmlbd.info,www.mmlbd.info,+880 (0)31 715957,"Zaker Mansion, 1st Floor, 1693 Sk Mujib Road, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1547,1547,36,,PAN PACIFIC CONTAINER LINES,panpacificctg@hotmail.com,,+880 (0)31 713466,"Arag Chamber (2nd Floor), 68 Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1548,1548,37,,PLANET FREIGHT SERVICES LTD,cgp@planet-freight.com,,+880 (0)31 251 6391,"Quadery Chamber (3rd Floor), 37 Agrabad Commercial Area, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1549,1549,38,,PRIMEX LOGISTICS INTERNATIONAL,,www.primexbd.com,+880 (0)31 711933,"Conconrd Building (1st Floor), 16 Agrabad Commercial Area, Chittagong 4100, Bangladesh, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1550,1550,39,,REGEMT CONTAINER LINE,regent@sns-bd.com,,+880 (0)31 252 5304,"Jiban Bima Bhaban (2nd Floor), 56 Agrabad Commercial Area, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1551,1551,40,,RMK WORLD FREIGHT LTD,ctg@rmkfreight.com,,+880 (0)31 251 3481,"Taher Chamber (2nd Floor), 10 Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1552,1552,41,,ROSE LOGISTICS SERVICES,sumon@roselogistics.com,www.roselogistics.com,+880 (0)31 251 4378,"161 Strand Road, Saber Market, 3rd Floor, Barik Building, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1553,1553,42,,RTS LOGISTICS LIMITED,monirctg@bbts.net,www.rtslogistics.net,+880 (0)31 252 4636,"Minhaz Garden, South Side of Deba, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1554,1554,43,,S M I BD LIMITED,ops@smilogisticsbd.com,,+880 (0)31 723955,"Daar-E-Shahidi Building, 3rd Floor, 69 Agrabad C/A, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1555,1555,44,,SAILORS SHIPPING LTD,cgpcargo@btcl.net.bd,,+880 (0)31 718704,"1558 Taa-Seen Vally, 1st Floor, Hajipara, Agrabad, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1556,1556,45,,PROGRESSIVE PACKERS & SHIPPERS (PVT) LTD,,,,"2748 Jahan Chamber, 5th Floor, Room No 602, Hali Shahar Road, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1557,1557,46,,PROMINENT FREIGHT SERVICES LTD,palash@prominentgroup.com.bd,,+880 (0)31 252 0988,"10 Sk Mujib Road, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1558,1558,47,,RADIANT FREIGHT SERVICES,chittagong@radiant-freight.com,,+880 (0)31 252 4567,"Facy Building (3/F), 87 Agrabad Commercial Area, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1559,1559,48,,RAPID FREIGHT SERVICES LTD,rapidfrt@aitlbd.com,www.rapidfrtbd.com,+880 (0)31 251 5229,"Islam Monjil (2nd floor), 3538/A Mansur Ali Mazar Lane, SK Mujib Rd, Badamtoli, Agrabad C/A, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1560,1560,49,,RELIANCE CARGO SERVICES,iftekar@reliancecargobd.com,www.reliancecargobd.com,+880 (0)31 251 8543,"Southland Centre (3rd Floor), Room #404, 5 Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1561,1561,50,,RIGHT TRADE INTERNATIONAL LTD,rtil@bdcom.net,,+880 (0)31 252 4679,"Wali Mansion 3rd Floor, 600 Sk Mujib Road, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1562,1562,51,,FASTWAY GLOBAL LOGISTICS BANGLADESH (PVT) LTD,hasib@fastwaybd.com,www.fastwaybd.com,+880 (0)31 251 3729,"87 Agrabad C/A, FACY Building 4th Floor, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1563,1563,52,,GLOBAL SEAIR CONSOLIDATIONS,air-gsc@bdcom.com,www.gscbd.com,+880 (0)31 251 4713,"IMS Mamtaz Tower (5th Floor), 1022 Strand Rd, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1564,1564,53,,GREENEX FREIGHT INTERNATIONAL,bizgres@ctgtel.net,,+880 (0)31 251 8955,"Facy Building 4th Floor, 87 Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1565,1565,54,,OCEANIC CARGO INTERNATIONAL,mamun@ocibd.com,www.ocibd.com,+880 (0)31 726349,"M Court (1st Floor) 108, Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1566,1566,55,,RELIABLE EXPRESS LTD,info@reliable-exp.com,,+880 (0)31 252 4635,"Soyed Hasan Ali Masjid Complex (4th Fl), 313 SK Mujib Road, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1567,1567,56,,RAMONS INTERNATIONAL LOGISTICS LTD,mnahar@siriusbb.com,,+880 (0)2 989 8302,"Concord Building (1/F) Suite #219, 16 Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1568,1568,57,,GEMINI FREIGHT,,www.geminifreight.com,,"655/B, K.B Dovash Lane, Gosail Danga, Double Mooring Road, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1569,1569,58,,EAST ASIA FREIGHT SYSTEMS,cosmo@globalctg.net,,+880 (0)31 721811,"Saber Plaza (3rd Floor), 161 Stand Road, Gosail Danga, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1570,1570,59,,QC LOGISTICS LTD,info@qclogistics.com,www.qclogistics.com,+880 (0)31 251 0219,"Progoti House 2nd Floor, 1070 SK Mujib Road, Agrabad, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_02.html
1571,1571,60,,RAPID TRANSIT FREIGHT LTD,,,+880 (0)31 251 0707,"Agrabad Jamey Mosjid Complex, 59 Agrabad C/A (2nd Floor), Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1572,1572,61,,KINGS SHIPPING CORPORATION,info@kingshippingbd.com,www.kingshippingbd.com,+880 (0)31 252 0479,"Arup Bhaban (1/F), 107 Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1573,1573,62,,MAPLE LOGISTICS SERVICES LTD,info@maplebangladesh.com,www.maplebangladesh.com,+880 (0)31 251 2131,"Luna Chamber, 4th Floor, 1060 Goshaildanga, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1574,1574,63,,INTEROCEAN CARGO SERVICES LTD,icsl@bdonline.com,www.interoceancargo.com,+880 (0)31 771769,"Bluesky Building 1st Floor, 232 Commerce College Road, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1575,1575,64,,JAIR FREIGHT SOURCES,info@jairfreight.com,"www.jairfreight,com",+880 (0)31 251 3196-7,"Akhtaruzaman Center, Suite No 9/B, Level 10, 21/22 Agrabad Commerical Area, Chittagong 4000, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1576,1576,65,,MARSHAL LOGISTICS SERVICES,admin@marshalbangla.com,www.marshalbangla.com,+880 (0)31 723363,"Zaker Mansion - 4th Floor, 1693 Sheikh Mujib Road, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1577,1577,66,,MARS LINES INC,marsgroup@mars-bd.com,www.mars-bd.com,+880 (0)2 881 5314,"16 Agrabad Commercial Area, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1578,1578,67,,JTS SHIPPING LINE,aminul@jtsshippingline.com,,+880 (0)2 311 135,"Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1579,1579,68,,AERO WORLD EXPRESS LTD,b.bldrs@abnetbd.com,www.aeroworld-bd.com,+880 (0)31 720939,"Sunil Shopping Centre (3rd Floor), 9 SK Mujib Road (Barik Building), Agrabad, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1580,1580,69,,AI FREIGHT SERVICES LTD,aifs_cgp@globalctg.net,,+880 (0)31 724180,"Southland Centre, 6th Floor, Suite 7035, Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1581,1581,70,,AIR SEA LOGISTICS & DISTRIBUTION,info@asldbd.com,www.asldbd.com,+880 (0)31 811779,"Saber Plaza (2nd Fl), 161 Strand Road, Barik Building Moor, Agrabad 4100, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1582,1582,71,,ARAF INTERNATIONAL,mizandt@yahoo.com,,+880 (0)31 716537,"Tijarath Bhaban, 1st Floor, 314 Sk Mojib Rd, Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1583,1583,72,,AERO ASIA SEA & AIR TRANSPORTATION (ASAT),,,+880 (0)31 251 6118,"Hajee Gafur Tower (1st Floor), 936/1045 Commerce College Road, Mogoltoly, Agrabad, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1584,1584,73,,AERO WORLD EXPRESS LTD,,www.aeroworld-bd.com,+880 (0)181 465 2529,"40 Kadam Mubarak, Atim Khana Market (Ground Floor), Momin Road, Anderkellah, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1585,1585,74,,AEROSHIP BANGLADESH,info@aeroshipbd.com,,+880 (0)31 251 6076,"House 06, Road 01, Blogk G, Halishohor, Agrabad, Chittagong 4000, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1586,1586,75,,AFFINITY LOGISTICS LTD,ameen@affinitybd.com,www.affinitybd.com,+880 (0)31 713450,"Arup Bhaban 2nd Fl, 107 Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1587,1587,76,,AFTS CARGO SERVICES LTD,afts_bd@yahoo.com,www.aftsbd.webs.com,+880 (0)191 832 0400,"786/A Sk Mujib Road, 3rd Floor (Right Side), Agrabad C/A, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1588,1588,77,,APOLLO SHIPPING SERVICES LTD,shams@apolloshippingbd.com,www.apolloshippingbd.com,+880 (0)31 252 1337,"Arup Bhaban, 4th Floor, 107 Agrabad C/A, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1589,1589,78,,A & A OCEAN & AIR SERVICES,info@aa-ocean-air.com,www.aa-ocean-air.com,+880 (0)31 251 0434,"Saber Plaza (2nd Floor), 161 Strand Road, Goshaildanga, Barik Building Circle, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1590,1590,79,,ACCESS FREIGHT SYSTEMS LTD,access_f@bangla.net,www.access-freight.com,+880 (0)31 710069,"1719 Sk Mujib Road, 2nd Floor, Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1591,1591,80,,ACTIVE CARGO SERVICES LIMITED,opr-ctg@activegroup-bd.com,,+880 (0)31 716811,"Ground Floor of Minhaz Garden, Behind Bangladesh Radio, Agrabad, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1592,1592,81,,ALLEGRO LOGISTICS LIMITED,allegro@dhaka.net,www.allegrobd.com,+880 (0)2 251 4904,"Kashfia Plaza (3rd Floor), 923/A Sk Mujib Road, Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1593,1593,82,,APEX UNIMARINE LTD,uddin@apex-bd.com,www.apex-bd.com,+880 (0)31 710138,"Facy Building, 4th Floor, 87 Agrabad Comm Area, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1594,1594,83,,AIR SEA GLOBAL FREIGHT LIMITED,asgctg@globalfreightbd.com,www.globalfreightbd.com,+880 (0)31 251 8641,"303 Sheikh Mujib Road, Mir Mozaffar Mansion (2nd Floor), Dewanhat, Agrabad, Chittagong 3100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1595,1595,84,,AJS LOGISTICS SHIPPING,jahir@ajsgroupbd.com,www.ajsgroupbd.com,,"Six Star Building (2nd Floor), 413/B Agrabad Commercial Area, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1596,1596,85,,ALLIED SIGNAL SERVICES,signal@bttb.net.bd,,+880 (0)31 724914,"1629 Shah Abul Market, Dewanhat, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1597,1597,86,,ANGEL SHIPPING LTD,mohammadshaifuddin@angelshippingbd.com,www.angelshippingbd.com,+880 (0)31 724420,"Faruk Chamber 7th floor, 1403 Sk Mojib Road, Agrabad C/A, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1598,1598,87,,ALL-TRANS CARGO SERVICES LTD,seaair@globalctg.net,www.alltranscargobd.com,+880 (0)31 711196,"Malek Chamber (3rd Floor), 5/5 Agrabad Commercial Area, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1599,1599,88,,ALLIED SIGNAL SERVICES,,,+880 (0)31 801021,"MPB Gate No.2, Soltgola Crossing, Potanga Road, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1600,1600,89,,ALIF INTERNATIONAL AGENCY,info@aia-bd.com,www.aia-bd.com,+880 (0)31 726082,"Uday Chand Supar Market (3rd Floor), 7 Shekh Mujib Road, Agrabad, Chittagong, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_03.html
1601,1601,90,,STARLET CARGO SERVICE,starlet@dhaka.net,www.starletcargo.com,+880 (0)3 721389,"1724 Sk Mujib Road, Agrabad C/A, Chittagong 4100, Bangladesh",,http://www.cargoyellowpages.com/en/bangladesh/chittagong/page_04.html
